/app/Repos/pandas/scripts/bench_join.py,41,49,do_outer_join,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,49,56,do_inner_join,None,[a:Any;b:Any;av:Any;bv:Any],76
/app/Repos/pandas/pandas/io/tests/test_sql.py,186,204,test_tquery,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,429,454,test_tquery,None,[self:Any],66,93
/app/Repos/pandas/pandas/io/tests/test_html.py,216,224,test_skiprows_slice_long,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,224,231,test_skiprows_ndarray,None,[self:Any],31,76
/app/Repos/pandas/pandas/tools/tests/test_merge.py,72,96,test_cython_left_outer_join,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,96,122,test_cython_right_outer_join,None,[self:Any],64,85
/app/Repos/pandas/pandas/tests/test_common.py,749,758,test_1d_other_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,801,829,test_2d_float32,None,[self:Any],10,84
/app/Repos/pandas/pandas/io/tests/test_sql.py,204,222,test_uquery,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,429,454,test_tquery,None,[self:Any],28,73
/app/Repos/pandas/pandas/io/tests/test_sql.py,114,138,test_execute_fail,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,454,479,test_uquery,None,[self:Any],14,71
/app/Repos/pandas/pandas/tests/test_common.py,758,775,test_2d_other_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,801,829,test_2d_float32,None,[self:Any],27,88
/app/Repos/pandas/pandas/io/tests/test_sql.py,138,160,test_execute_closed_connection,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,454,479,test_uquery,None,[self:Any],14,76
/app/Repos/pandas/pandas/tests/test_common.py,436,447,test_is_re,None,[],/app/Repos/pandas/pandas/tests/test_common.py,447,459,test_is_recompilable,None,[],29,75
/app/Repos/pandas/pandas/core/common.py,1175,1199,pad_1d,None,[values:Any;limit:Any;mask:Any],/app/Repos/pandas/pandas/core/common.py,1199,1224,backfill_1d,None,[values:Any;limit:Any;mask:Any],59,91
/app/Repos/pandas/pandas/core/categorical.py,17,35,_cat_compare_op,None,[op:Any],/app/Repos/pandas/pandas/core/categorical.py,18,30,f,None,[self:Any;other:Any],100
/app/Repos/pandas/pandas/io/tests/test_sql.py,364,389,test_execute_closed_connection,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,454,479,test_uquery,None,[self:Any],15,70
/app/Repos/pandas/pandas/tests/test_common.py,501,541,test_1d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,587,636,test_2d_fill_nonna,None,[self:Any],89
/app/Repos/pandas/pandas/io/tests/test_sql.py,204,222,test_uquery,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,454,479,test_uquery,None,[self:Any],60,92
/app/Repos/pandas/pandas/tests/test_common.py,240,270,test_split_ranges,None,[],/app/Repos/pandas/pandas/tests/test_common.py,245,258,test_locs,None,[mask:Any],100
/app/Repos/pandas/pandas/tests/test_common.py,502,518,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,587,636,test_2d_fill_nonna,None,[self:Any],69,95
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,198,206,test_encodeStringConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,261,271,test_encodeArrayInArray,None,[self:Any],50,88
/app/Repos/pandas/pandas/tests/test_common.py,502,518,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,588,613,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],69,95
/app/Repos/pandas/pandas/tests/test_common.py,587,636,test_2d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,588,613,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],100
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,173,187,test_doublePrecisionTest,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,261,271,test_encodeArrayInArray,None,[self:Any],18,75
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,198,206,test_encodeStringConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],50,84
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,261,271,test_encodeArrayInArray,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],78
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,271,279,test_encodeIntConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],78
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,279,287,test_encodeIntNegConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],78
/app/Repos/pandas/pandas/tests/test_common.py,502,518,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,692,726,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],69,97
/app/Repos/pandas/pandas/tests/test_common.py,587,636,test_2d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,692,726,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],86
/app/Repos/pandas/pandas/tests/test_common.py,588,613,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,692,726,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],94
/app/Repos/pandas/pandas/tests/test_common.py,691,749,test_3d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,692,726,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],100
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,299,307,test_encodeListConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],43,74
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,307,315,test_encodeDictConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],43,81
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,315,323,test_encodeNoneConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],78
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,323,331,test_encodeTrueConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],78
/app/Repos/pandas/pandas/io/tests/test_sql.py,63,83,test_write_row_by_row,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,83,98,test_execute,None,[self:Any],29,76
/app/Repos/pandas/pandas/io/tests/test_sql.py,114,138,test_execute_fail,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,138,160,test_execute_closed_connection,None,[self:Any],52,86
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,173,187,test_doublePrecisionTest,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],26,88
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,287,299,test_encodeLongNegConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],60,92
/app/Repos/pandas/pandas/tests/test_common.py,775,785,test_1d_bool,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,785,801,test_2d_bool,None,[self:Any],56,93
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,198,206,test_encodeStringConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],50,88
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,261,271,test_encodeArrayInArray,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],56,83
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,271,279,test_encodeIntConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],75
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,279,287,test_encodeIntNegConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],75
/app/Repos/pandas/pandas/io/tests/test_sql.py,98,114,test_schema,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,318,337,test_schema,None,[self:Any],74
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,299,307,test_encodeListConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],33,70
/app/Repos/pandas/pandas/tools/tests/test_merge.py,242,251,test_join_on_fails_with_different_left_index,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,251,260,test_join_on_fails_with_different_column_counts,None,[self:Any],57,82
/app/Repos/pandas/pandas/util/counter.py,223,242,__add__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],38,76
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,307,315,test_encodeDictConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],42,74
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,315,323,test_encodeNoneConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],75
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,323,331,test_encodeTrueConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],75
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,331,338,test_encodeFalseConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],78
/app/Repos/pandas/pandas/util/counter.py,242,261,__sub__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],38,76
/app/Repos/pandas/pandas/util/counter.py,261,281,__or__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],50,89
/app/Repos/pandas/pandas/tests/test_common.py,466,488,_test_dtype,None,[dtype:Any;can_hold_na:Any],/app/Repos/pandas/pandas/tests/test_common.py,637,678,_test_dtype,None,[dtype:Any;can_hold_na:Any],23,86
/app/Repos/pandas/pandas/tools/tests/test_merge.py,280,292,test_join_on_inner,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,292,302,test_join_on_singlekey_list,None,[self:Any],32,88
/app/Repos/pandas/pandas/io/tests/test_html.py,155,163,test_spam_with_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],25,70
/app/Repos/pandas/pandas/io/tests/test_html.py,184,190,test_skiprows_xrange,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],35,83
/app/Repos/pandas/pandas/io/tests/test_sql.py,163,186,_check_roundtrip,None,[self:Any;frame:Any],/app/Repos/pandas/pandas/io/tests/test_sql.py,393,429,_check_roundtrip,None,[self:Any;frame:Any],48,85
/app/Repos/pandas/pandas/io/tests/test_html.py,190,196,test_skiprows_list,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],40,87
/app/Repos/pandas/pandas/io/tests/test_html.py,196,203,test_skiprows_set,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],40,87
/app/Repos/pandas/pandas/tools/tests/test_merge.py,197,233,test_join_on,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,292,302,test_join_on_singlekey_list,None,[self:Any],67,86
/app/Repos/pandas/pandas/io/tests/test_html.py,143,155,test_spam_no_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],20,70
/app/Repos/pandas/pandas/io/tests/test_html.py,272,283,test_string_io,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,292,301,test_file_like,None,[self:Any],13,78
/app/Repos/pandas/pandas/io/tests/test_html.py,283,292,test_string,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,292,301,test_file_like,None,[self:Any],14,76
/app/Repos/pandas/pandas/io/tests/test_html.py,569,575,test_parse_dates_list,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,619,625,test_parse_dates_list,None,[self:Any],100
/app/Repos/pandas/pandas/tools/tests/test_merge.py,920,947,test_join_multi_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,923,943,_test,None,[dtype1:Any;dtype2:Any],100
/app/Repos/pandas/pandas/tests/test_common.py,541,587,test_2d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,637,678,_test_dtype,None,[dtype:Any;can_hold_na:Any],52,76
/app/Repos/pandas/pandas/tools/tests/test_merge.py,685,706,test_merge_non_unique_indexes,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,706,716,test_merge_non_unique_index_many_to_many,None,[self:Any],34,85
/app/Repos/pandas/pandas/io/tests/test_html.py,143,155,test_spam_no_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,155,163,test_spam_with_types,None,[self:Any],62,96
/app/Repos/pandas/pandas/tools/tests/test_merge.py,879,920,test_left_join_index_preserve_order,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,923,943,_test,None,[dtype1:Any;dtype2:Any],53,78
/app/Repos/pandas/pandas/tests/test_common.py,465,501,test_1d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,541,587,test_2d_with_out,None,[self:Any],51,89
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,287,299,test_encodeLongNegConversion,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,645,661,test_encodeNullCharacter,None,[self:Any],46,88
/app/Repos/pandas/pandas/io/tests/test_html.py,190,196,test_skiprows_list,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,250,256,test_header_and_index_with_types,None,[self:Any],25,79
/app/Repos/pandas/pandas/io/tests/test_html.py,196,203,test_skiprows_set,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,250,256,test_header_and_index_with_types,None,[self:Any],22,73
/app/Repos/pandas/pandas/io/tests/test_stata.py,234,250,test_read_write_dta11,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_stata.py,250,266,test_read_write_dta12,None,[self:Any],67,87
/app/Repos/pandas/pandas/io/tests/test_html.py,209,216,test_skiprows_slice_short,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,250,256,test_header_and_index_with_types,None,[self:Any],25,70
/app/Repos/pandas/pandas/tests/test_common.py,542,574,_test_dtype,None,[dtype:Any;can_hold_na:Any],/app/Repos/pandas/pandas/tests/test_common.py,637,678,_test_dtype,None,[dtype:Any;can_hold_na:Any],68,100
/app/Repos/pandas/pandas/tests/test_common.py,636,691,test_3d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,637,678,_test_dtype,None,[dtype:Any;can_hold_na:Any],100
/app/Repos/pandas/pandas/tests/test_common.py,466,488,_test_dtype,None,[dtype:Any;can_hold_na:Any],/app/Repos/pandas/pandas/tests/test_common.py,541,587,test_2d_with_out,None,[self:Any],23,85
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,903,931,testInt,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,970,980,testFloat,None,[self:Any],11,77
/app/Repos/pandas/pandas/tests/test_common.py,501,541,test_1d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,691,749,test_3d_fill_nonna,None,[self:Any],89
/app/Repos/pandas/pandas/tests/test_common.py,587,636,test_2d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,691,749,test_3d_fill_nonna,None,[self:Any],96
/app/Repos/pandas/pandas/tools/tests/test_merge.py,1853,1861,test_basic,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,1869,1892,test_multigroup,None,[self:Any],21,83
/app/Repos/pandas/pandas/tests/test_common.py,749,758,test_1d_other_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tests/test_common.py,758,775,test_2d_other_dtypes,None,[self:Any],41,93
/app/Repos/pandas/pandas/tools/tests/test_merge.py,1861,1869,test_ffill,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,1869,1892,test_multigroup,None,[self:Any],40,94
/app/Repos/pandas/pandas/io/tests/test_html.py,241,250,test_header_and_index_no_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,250,256,test_header_and_index_with_types,None,[self:Any],54,96
/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,940,970,testIntMax,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_json/test_ujson.py,970,980,testFloat,None,[self:Any],11,77
/app/Repos/pandas/pandas/tools/tests/test_merge.py,233,242,test_join_on_fails_with_different_right_index,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,242,251,test_join_on_fails_with_different_left_index,None,[self:Any],57,80
/app/Repos/pandas/pandas/io/tests/test_html.py,311,319,test_file_url,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,362,372,test_regex_idempotency,None,[self:Any],64,93
/app/Repos/pandas/pandas/tools/tests/test_merge.py,260,268,test_join_on_pass_vector,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,302,307,test_join_on_series,None,[self:Any],18,79
/app/Repos/pandas/pandas/tseries/index.py,874,906,union,None,[self:Any;other:Any],/app/Repos/pandas/pandas/tseries/index.py,906,937,union_many,None,[self:Any;others:Any],26,78
/app/Repos/pandas/pandas/io/tests/test_stata.py,147,163,test_read_write_dta5,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_stata.py,163,177,test_write_dta6,None,[self:Any],63,85
/app/Repos/pandas/pandas/tests/test_common.py,502,518,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,691,749,test_3d_fill_nonna,None,[self:Any],69,97
/app/Repos/pandas/pandas/tests/test_common.py,588,613,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_common.py,691,749,test_3d_fill_nonna,None,[self:Any],94
/app/Repos/pandas/pandas/io/tests/test_html.py,143,155,test_spam_no_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,256,272,test_infer_types,None,[self:Any],39,71
/app/Repos/pandas/pandas/io/tests/test_html.py,241,250,test_header_and_index_no_types,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,256,272,test_infer_types,None,[self:Any],62,86
/app/Repos/pandas/pandas/io/tests/test_html.py,184,190,test_skiprows_xrange,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_html.py,196,203,test_skiprows_set,None,[self:Any],31,76
